Commit SHA,Java File,Old function signature,New function signature
068040e22731151fa4531a313c27839cf69ee8b6,"spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/orm/jpa/HibernateJpaConfiguration.java","List<HibernatePropertiesCustomizer>:determineHibernatePropertiesCustomizers:PhysicalNamingStrategy,ImplicitNamingStrategy,List<HibernatePropertiesCustomizer>","List<HibernatePropertiesCustomizer>:determineHibernatePropertiesCustomizers:PhysicalNamingStrategy,ImplicitNamingStrategy,ConfigurableListableBeanFactory,List<HibernatePropertiesCustomizer>"
4d705dffdf931e0e081bb4c2f85209fb4f6c6428,"spring-boot-project/spring-boot-tools/spring-boot-autoconfigure-processor/src/main/java/org/springframework/boot/autoconfigureprocessor/AutoConfigureAnnotationProcessor.java","List<Object>:getValues:AnnotationMirror","List<Object>:getValues:String,AnnotationMirror"
d0de4657d4fa7c0b181a2d6ef05402deee5b5785,"spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/source/ConfigurationPropertyName.java","int:compare:ConfigurationPropertyName,ConfigurationPropertyName","int:compare:String,ElementType,String,ElementType"
d0de4657d4fa7c0b181a2d6ef05402deee5b5785,"spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/source/ConfigurationPropertyName.java","boolean:elementEquals:CharSequence,CharSequence","boolean:elementEquals:Elements,Elements,int"
d0de4657d4fa7c0b181a2d6ef05402deee5b5785,"spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/source/ConfigurationPropertyName.java","ConfigurationPropertyName:of:CharSequence","ConfigurationPropertyName:of:CharSequence,boolean"
0a187675b5c90d0340b4d6f9cbb27c48928262b6,"spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/source/SpringConfigurationPropertySource.java","PropertyMapping[]:map:ConfigurationPropertyName","PropertyMapping[]:map:PropertyMapper,ConfigurationPropertyName"
0a187675b5c90d0340b4d6f9cbb27c48928262b6,"spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/source/SpringConfigurationPropertySource.java","PropertyMapping[]:map:ConfigurationPropertyName","PropertyMapping[]:map:PropertyMapper,String"
efae363974b41332765862a05aaeb33c28e27030,"spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/webservices/WebServicesAutoConfiguration.java","void:registerBeans:String,String,Class<?>,BeanDefinitionRegistry","void:registerBeans:String,String,Class<T>,Function<Resource,T>,BeanDefinitionRegistry"
894e0e11d43fc73b7c09e18a28e235a19fa588d1,"spring-boot-project/spring-boot-cli/src/main/java/org/springframework/boot/cli/compiler/DependencyManagementBomTransformation.java","void:addRepository:Repository","void:addRepository:Repository,boolean"
ab6bdc7ae20a4990d20cf39f0ce20d3846e1b739,"spring-boot-project/spring-boot-test-autoconfigure/src/main/java/org/springframework/boot/test/autoconfigure/web/reactive/WebTestClientAutoConfiguration.java","WebTestClient:webTestClient:ApplicationContext,List<WebTestClientBuilderCustomizer>","WebTestClient:webTestClient:ApplicationContext,List<WebTestClientBuilderCustomizer>,List<MockServerConfigurer>"
f5deebf0cb2fb802bafb5ff85652ebe89e9da98d,"spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/security/oauth2/client/OAuth2ClientPropertiesRegistrationAdapter.java","Builder:getBuilder:String,String,Map<String,Provider>","Builder:getBuilder:PropertyMapper,String,OAuth2ClientProperties.BaseClientRegistration,Map<String,Provider>"
d724f154f416005e23359a7ddbebf9a357ea4fd0,"spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/security/servlet/EndpointRequest.java","List<RequestMatcher>:getLinksMatchers:RequestMatcherFactory,String","List<RequestMatcher>:getLinksMatchers:RequestMatcherFactory,RequestMatcherProvider,String"
d724f154f416005e23359a7ddbebf9a357ea4fd0,"spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/security/servlet/EndpointRequest.java","List<RequestMatcher>:getDelegateMatchers:RequestMatcherFactory,Set<String>","List<RequestMatcher>:getDelegateMatchers:RequestMatcherFactory,RequestMatcherProvider,Set<String>"
d724f154f416005e23359a7ddbebf9a357ea4fd0,"spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/security/servlet/EndpointRequest.java","RequestMatcher:antPath:String","RequestMatcher:antPath:RequestMatcherProvider,String"
d724f154f416005e23359a7ddbebf9a357ea4fd0,"spring-boot-project/spring-boot-actuator-autoconfigure/src/test/java/org/springframework/boot/actuate/autoconfigure/security/servlet/EndpointRequestTests.java","RequestMatcherAssert:assertMatcher:RequestMatcher","RequestMatcherAssert:assertMatcher:RequestMatcher,PathMappedEndpoints,String,RequestMatcherProvider"
f28528a527c9e64e17aa28ca0467337bdb29d750,"spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/orm/jpa/JpaBaseConfiguration.java","EntityManagerFactoryBuilder:entityManagerFactoryBuilder:JpaVendorAdapter,ObjectProvider<PersistenceUnitManager>","EntityManagerFactoryBuilder:entityManagerFactoryBuilder:JpaVendorAdapter,ObjectProvider<PersistenceUnitManager>,ObjectProvider<List<EntityManagerFactoryBuilderCustomizer>>"
94013aaba62c7674b2a5d01b7f65ccd93ec79483,"spring-boot-project/spring-boot-tools/spring-boot-configuration-processor/src/main/java/org/springframework/boot/configurationprocessor/fieldvalues/javac/JavaCompilerFieldValuesParser.java","Object:getFactoryValue:ExpressionTree,Object","Object:getFactoryValue:ExpressionTree,Object,String,Map<String,String>"
e4e8311a1a5215cc8b5ca753a3dd2c22606cd619,"spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/endpoint/jmx/JmxEndpointAutoConfiguration.java","JmxEndpointExporter:jmxMBeanExporter:MBeanServer,ObjectProvider<ObjectMapper>,JmxEndpointsSupplier","JmxEndpointExporter:jmxMBeanExporter:MBeanServer,Environment,ObjectProvider<ObjectMapper>,JmxEndpointsSupplier"
b5b60c2053921dfd368ac8406172744c3c979a7a,"spring-boot-project/spring-boot-actuator-autoconfigure/src/test/java/org/springframework/boot/actuate/autoconfigure/security/servlet/EndpointRequestTests.java","void:matches:String","void:matches:String,String"
b5b60c2053921dfd368ac8406172744c3c979a7a,"spring-boot-project/spring-boot-autoconfigure/src/test/java/org/springframework/boot/autoconfigure/security/servlet/StaticResourceRequestTests.java","RequestMatcherAssert:assertMatcher:RequestMatcher","RequestMatcherAssert:assertMatcher:RequestMatcher,String"
11d9a7c30d532c56afbcda165f63048bb33a18b5,"spring-boot-project/spring-boot-autoconfigure/src/test/java/org/springframework/boot/autoconfigure/web/servlet/ServletWebServerFactoryAutoConfigurationTests.java","void:verifyContext:","void:verifyContext:ApplicationContext"
bc7db86c8c0e58c7dc1c5f02e03aa0c816d2ab9b,"spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/AutoConfigurationImportSelector.java","List<String>:sortAutoConfigurations:","List<String>:sortAutoConfigurations:Set<String>,AutoConfigurationMetadata"
184cd0c708f6767d190d2168b1ae84f0106bef70,"spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/context/MessageSourceAutoConfiguration.java","MessageSource:messageSource:","MessageSource:messageSource:MessageSourceProperties"
ada699a9f6bb910b14de4a7c69fc62b1085a114a,"spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/amqp/RetryTemplateFactory.java","RetryTemplate:createRetryTemplate:RabbitProperties.Retry","RetryTemplate:createRetryTemplate:RabbitProperties.Retry,RabbitRetryTemplateCustomizer.Target"
f32ab6eadeed4ecce48bcf33601e4eec8c0d77a5,"spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/BeanTypeRegistry.java","void:addBeanTypeForNonAliasDefinition:String","void:addBeanTypeForNonAliasDefinition:String,RootBeanDefinition"
0c2c018f19af0a54efbf5acc3bc6de26b38d2e6e,"spring-boot-project/spring-boot-actuator-autoconfigure/src/test/java/org/springframework/boot/actuate/autoconfigure/security/servlet/EndpointRequestTests.java","void:matches:String","void:matches:List<String>,String"
9281e2a410bb493d59448f9c3249af0c3a34ed46,"spring-boot-project/spring-boot/src/main/java/org/springframework/boot/cloud/CloudFoundryVcapEnvironmentPostProcessor.java","Properties:getPropertiesFromApplication:Environment","Properties:getPropertiesFromApplication:Environment,JsonParser"
9281e2a410bb493d59448f9c3249af0c3a34ed46,"spring-boot-project/spring-boot/src/main/java/org/springframework/boot/cloud/CloudFoundryVcapEnvironmentPostProcessor.java","Properties:getPropertiesFromServices:Environment","Properties:getPropertiesFromServices:Environment,JsonParser"
3ea7c2e003dbf02cae318e7cae3c3a6553a35e4a,"spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/embedded/undertow/UndertowServletWebServerFactory.java","AccessLogHandler:createAccessLogHandler:HttpHandler","AccessLogHandler:createAccessLogHandler:HttpHandler,AccessLogReceiver"
ae12d515ee79661285b128b7488dc16c324ca3cd,"spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigFileApplicationListener.java","String:getDescription:String,Resource","String:getDescription:String,Resource,Profile"
1d35b629bbe93ce97d4fefac2ae84335d9b353cf,"spring-boot-project/spring-boot/src/test/java/org/springframework/boot/convert/InetAddressFormatterTests.java","void:assumeResolves:String","void:assumeResolves:String,boolean"
bd8106d77f6fe983b21ca548b495c68a8ca5711b,"spring-boot-project/spring-boot/src/test/java/org/springframework/boot/web/reactive/server/AbstractReactiveWebServerFactoryTests.java","WebClient.Builder:getWebClient:","WebClient.Builder:getWebClient:HttpClient"
95b251590e9ed513ad6e0f7b182367d06fdd8cea,"spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/health/HealthEndpointConfiguration.java","HealthEndpoint:healthEndpoint:","HealthEndpoint:healthEndpoint:HealthAggregator,HealthIndicatorRegistry"
1f551e9e9c5eb10b9409d3b6af21f9f83cc64485,"spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/elasticsearch/rest/RestClientAutoConfiguration.java","RestClient:restClient:","RestClient:restClient:RestClientBuilder"
93c45cb6ece0bb0aead2ba9d383480cccc6b8b45,"spring-boot-project/spring-boot-autoconfigure/src/test/java/org/springframework/boot/autoconfigure/security/servlet/StaticResourceRequestTests.java","RequestMatcherAssert:assertMatcher:RequestMatcher","RequestMatcherAssert:assertMatcher:RequestMatcher,WebMvcProperties"
